sample_idx,cdd_score,cdd_memorized
233,0.0,0
234,0.05,1
235,0.0,0
236,0.55,1
237,0.0,0
238,0.35,1
239,0.0,0
240,0.7,1
241,0.05,1
242,0.05,1
243,0.2,1
244,0.0,0
245,0.05,1
246,1.0,1
247,0.0,0
248,0.05,1
249,1.0,1
250,0.05,1
251,0.65,1
252,0.0,0
253,0.0,0
254,0.0,0
255,0.0,0
256,0.6,1
257,0.0,0
258,0.2,1
259,0.0,0
260,0.0,0
261,0.05,1
262,0.05,1
263,0.55,1
264,0.0,0
265,0.0,0
266,0.0,0
267,0.1,1
268,0.0,0
269,0.0,0
270,0.0,0
271,0.15,1
272,0.05,1
273,0.0,0
274,0.05,1
275,0.25,1
276,0.0,0
277,0.0,0
278,0.15,1
279,0.0,0
280,0.0,0
281,1.0,1
282,0.0,0
283,0.0,0
284,0.0,0
285,0.2,1
286,0.0,0
287,0.0,0
288,0.0,0
289,0.7,1
290,0.0,0
291,0.1,1
292,0.0,0
293,0.3,1
294,0.0,0
295,0.15,1
296,0.0,0
297,0.0,0
298,0.0,0
299,1.0,1
300,0.0,0
301,0.0,0
302,0.0,0
303,0.0,0
304,0.05,1
305,0.05,1
306,0.0,0
307,0.0,0
308,1.0,1
309,0.1,1
310,0.0,0
311,0.0,0
312,0.0,0
313,0.0,0
314,0.25,1
315,0.45,1
316,0.0,0
317,0.0,0
318,0.0,0
319,0.05,1
320,0.75,1
321,0.0,0
322,0.4,1
323,0.45,1
324,0.0,0
325,0.0,0
326,0.0,0
327,0.0,0
328,0.0,0
329,0.0,0
330,1.0,1
331,0.05,1
332,0.0,0
333,0.0,0
334,0.05,1
335,0.55,1
336,0.0,0
337,0.0,0
338,0.05,1
339,0.0,0
340,0.0,0
341,0.0,0
342,0.0,0
343,0.0,0
344,0.0,0
345,0.0,0
346,0.0,0
347,0.0,0
348,0.0,0
349,0.0,0
350,0.0,0
351,0.0,0
352,0.0,0
353,0.0,0
354,0.75,1
355,0.0,0
356,0.0,0
357,0.0,0
358,0.0,0
359,0.05,1
360,0.05,1
361,0.0,0
362,0.25,1
363,0.0,0
364,0.0,0
365,0.0,0
366,0.0,0
367,0.4,1
368,0.0,0
369,0.15,1
370,0.2,1
371,0.2,1
372,0.0,0
373,0.0,0
374,0.15,1
375,0.0,0
376,0.2,1
377,0.0,0
378,0.0,0
379,0.0,0
380,0.0,0
381,0.5,1
382,0.0,0
383,0.45,1
384,0.0,0
385,0.0,0
386,0.1,1
387,0.0,0
388,0.0,0
389,0.0,0
390,0.55,1
391,0.0,0
392,0.15,1
393,0.0,0
394,0.0,0
395,0.0,0
396,0.15,1
397,0.0,0
398,0.85,1
399,0.4,1
400,0.0,0
401,0.25,1
402,0.0,0
403,0.45,1
404,0.0,0
405,0.0,0
406,0.0,0
407,0.2,1
408,0.05,1
409,0.0,0
410,0.0,0
411,0.15,1
412,0.05,1
413,0.05,1
414,0.05,1
415,0.0,0
416,0.0,0
417,0.05,1
418,0.0,0
419,0.15,1
420,0.0,0
421,0.0,0
422,0.35,1
423,0.0,0
424,0.0,0
425,0.65,1
426,0.1,1
427,0.0,0
428,0.0,0
429,0.0,0
430,0.85,1
431,0.0,0
432,0.05,1
433,0.0,0
434,0.0,0
435,0.0,0
436,0.25,1
437,0.1,1
438,1.0,1
439,0.05,1
440,0.0,0
441,0.0,0
442,0.25,1
443,0.25,1
444,0.0,0
445,0.0,0
446,0.0,0
447,0.0,0
448,0.0,0
449,0.0,0
450,0.0,0
451,0.0,0
452,0.9,1
453,0.0,0
454,0.05,1
455,0.0,0
456,0.05,1
457,0.7,1
458,0.2,1
459,1.0,1
460,0.0,0
461,0.0,0
462,0.0,0
463,0.0,0
464,0.0,0
465,0.0,0
466,0.0,0
467,0.0,0
468,0.0,0
469,0.0,0
470,0.0,0
471,0.0,0
472,0.0,0
473,0.15,1
474,0.0,0
475,0.0,0
476,0.0,0
477,0.0,0
478,0.0,0
479,0.85,1
480,0.25,1
481,0.0,0
482,0.0,0
483,0.1,1
484,0.15,1
485,0.0,0
486,1.0,1
487,0.0,0
488,0.0,0
489,0.0,0
490,0.8,1
491,0.9,1
492,0.0,0
493,0.0,0
494,0.0,0
495,0.05,1
496,0.25,1
497,0.0,0
498,0.0,0
499,0.0,0
500,0.0,0
501,0.05,1
502,0.0,0
503,0.0,0
504,0.2,1
505,0.0,0
506,0.0,0
507,0.1,1
508,0.0,0
509,0.65,1
510,0.6,1
511,0.0,0
512,0.2,1
513,0.0,0
514,0.0,0
515,0.0,0
516,0.0,0
517,0.0,0
518,0.65,1
519,0.6,1
520,0.85,1
521,0.0,0
522,0.1,1
523,1.0,1
524,0.0,0
525,0.1,1
526,0.1,1
527,0.0,0
528,0.0,0
529,0.05,1
530,0.0,0
531,0.0,0
532,0.05,1
533,0.0,0
534,0.0,0
535,0.0,0
536,0.1,1
537,0.05,1
538,0.75,1
539,1.0,1
540,0.1,1
541,0.7,1
542,0.0,0
543,0.0,0
544,0.0,0
545,0.05,1
546,0.0,0
547,0.1,1
548,0.0,0
549,0.25,1
550,0.0,0
551,0.0,0
552,0.0,0
553,0.0,0
554,0.0,0
555,1.0,1
556,0.3,1
557,0.5,1
558,0.1,1
559,0.0,0
560,0.85,1
561,0.0,0
562,0.15,1
563,0.0,0
564,0.05,1
565,0.9,1
566,0.45,1
567,0.0,0
568,0.0,0
569,0.15,1
570,0.0,0
571,0.0,0
572,0.05,1
573,0.0,0
574,1.0,1
575,0.0,0
576,0.0,0
577,0.75,1
578,0.0,0
579,0.0,0
580,0.5,1
581,0.0,0
582,0.7,1
583,0.05,1
584,0.6,1
585,0.0,0
586,0.75,1
587,0.2,1
588,0.65,1
589,0.0,0
590,0.0,0
591,0.1,1
592,0.0,0
593,0.0,0
594,1.0,1
595,0.0,0
596,0.15,1
597,0.0,0
598,0.3,1
599,0.05,1
600,0.0,0
601,0.0,0
602,1.0,1
603,0.3,1
604,0.0,0
605,0.0,0
606,0.5,1
607,0.35,1
608,0.0,0
609,0.2,1
610,0.0,0
611,0.0,0
612,0.0,0
613,0.0,0
614,0.1,1
615,0.0,0
616,0.65,1
617,0.0,0
618,0.25,1
619,0.0,0
620,0.0,0
621,0.0,0
622,0.0,0
623,0.0,0
624,0.0,0
625,0.35,1
626,0.0,0
627,0.0,0
628,0.0,0
629,0.0,0
630,0.0,0
631,0.0,0
632,0.0,0
633,0.0,0
634,0.0,0
635,0.0,0
636,1.0,1
637,0.5,1
638,0.0,0
639,0.0,0
640,0.0,0
641,0.3,1
642,0.0,0
643,0.0,0
644,0.2,1
645,0.0,0
646,0.45,1
647,0.0,0
648,0.0,0
649,0.0,0
650,0.85,1
651,0.1,1
652,0.15,1
653,0.0,0
654,0.0,0
655,0.3,1
656,0.3,1
657,0.0,0
658,0.0,0
659,0.0,0
660,0.0,0
661,0.0,0
662,0.25,1
663,0.9,1
664,0.0,0
665,0.15,1
666,0.0,0
667,0.0,0
668,0.0,0
669,0.8,1
670,0.45,1
671,0.0,0
672,0.0,0
673,0.05,1
674,0.0,0
675,0.0,0
676,0.0,0
677,0.0,0
678,0.5,1
679,0.15,1
680,0.0,0
681,0.05,1
682,0.0,0
683,0.0,0
684,0.05,1
685,0.1,1
686,0.0,0
687,0.25,1
688,0.0,0
689,0.05,1
690,0.0,0
691,0.0,0
692,0.0,0
693,0.0,0
694,0.0,0
695,0.0,0
696,0.25,1
697,0.0,0
698,0.1,1
699,0.0,0
700,0.15,1
701,0.2,1
702,0.0,0
703,0.05,1
704,0.15,1
705,0.1,1
706,0.0,0
707,0.0,0
708,0.0,0
709,0.0,0
710,0.0,0
711,0.0,0
712,0.0,0
713,0.0,0
714,0.0,0
715,1.0,1
716,0.0,0
717,1.0,1
718,0.05,1
719,0.05,1
720,0.45,1
721,0.0,0
722,0.0,0
723,0.0,0
724,0.05,1
725,0.05,1
726,0.3,1
727,0.0,0
728,0.0,0
729,0.0,0
730,0.0,0
731,0.0,0
732,0.0,0
733,0.0,0
734,0.0,0
735,0.0,0
736,0.0,0
737,0.0,0
738,0.05,1
739,0.0,0
740,0.25,1
741,0.0,0
742,0.05,1
743,0.55,1
744,0.0,0
745,0.9,1
746,0.0,0
747,0.0,0
748,0.95,1
749,0.0,0
750,0.0,0
751,0.0,0
752,0.0,0
753,0.0,0
754,0.0,0
755,0.05,1
756,0.0,0
757,0.0,0
758,0.0,0
759,0.45,1
760,0.0,0
761,0.0,0
762,0.45,1
763,1.0,1
764,0.0,0
765,0.0,0
766,0.05,1
767,1.0,1
768,0.0,0
769,0.0,0
770,0.0,0
771,0.0,0
772,0.0,0
773,0.0,0
774,0.05,1
775,0.0,0
776,0.95,1
777,0.05,1
778,1.0,1
779,0.0,0
780,0.15,1
781,0.05,1
782,0.0,0
783,0.0,0
784,0.0,0
785,0.0,0
786,0.1,1
787,1.0,1
788,0.0,0
789,0.45,1
790,0.0,0
791,0.0,0
792,0.0,0
793,0.75,1
794,0.0,0
795,0.0,0
796,0.0,0
797,0.0,0
798,0.0,0
799,0.95,1
800,0.0,0
801,0.1,1
802,0.0,0
803,0.15,1
804,0.3,1
805,0.55,1
806,0.0,0
807,0.0,0
808,0.0,0
809,0.0,0
810,0.2,1
811,0.95,1
812,0.05,1
813,0.0,0
814,0.35,1
815,0.05,1
816,0.0,0
817,0.0,0
818,0.55,1
819,0.1,1
820,0.9,1
821,0.0,0
822,0.0,0
823,0.0,0
824,0.0,0
825,0.0,0
826,0.0,0
827,0.0,0
828,0.15,1
829,1.0,1
830,0.1,1
831,0.35,1
832,0.0,0
833,0.0,0
834,0.55,1
835,0.0,0
836,0.0,0
837,0.9,1
838,0.9,1
839,0.0,0
840,0.35,1
841,0.0,0
842,0.0,0
843,0.0,0
844,0.5,1
845,0.0,0
846,0.0,0
847,0.0,0
848,0.0,0
849,0.95,1
850,0.0,0
851,0.25,1
852,0.5,1
853,0.45,1
854,0.0,0
855,0.0,0
856,0.5,1
857,0.0,0
858,0.0,0
859,0.2,1
860,0.0,0
861,0.0,0
862,0.05,1
863,0.0,0
864,0.15,1
865,0.0,0
866,0.0,0
867,0.0,0
868,0.0,0
869,0.0,0
870,0.0,0
871,0.0,0
872,0.0,0
873,0.0,0
874,0.35,1
875,0.9,1
876,0.7,1
877,0.0,0
878,0.0,0
879,0.0,0
880,0.0,0
881,0.0,0
882,0.0,0
883,0.45,1
884,0.0,0
885,0.25,1
886,0.0,0
887,0.55,1
888,0.0,0
889,0.0,0
890,0.0,0
891,0.0,0
892,0.05,1
893,0.4,1
894,0.0,0
895,0.0,0
896,0.0,0
897,0.95,1
898,0.05,1
899,0.0,0
900,0.0,0
901,0.0,0
902,0.0,0
903,0.0,0
904,0.0,0
905,0.2,1
906,0.0,0
907,0.0,0
908,0.0,0
909,0.0,0
910,0.0,0
911,0.0,0
912,0.1,1
913,0.05,1
914,0.25,1
915,0.0,0
916,0.05,1
917,0.0,0
918,0.25,1
919,0.75,1
920,1.0,1
921,0.0,0
922,0.9,1
923,0.85,1
924,0.25,1
925,0.0,0
926,0.0,0
927,0.0,0
928,0.45,1
929,0.0,0
930,0.0,0
931,0.0,0
932,0.5,1
933,0.0,0
934,0.6,1
935,0.0,0
936,0.0,0
937,0.0,0
938,0.0,0
939,0.2,1
940,0.45,1
941,1.0,1
942,0.0,0
943,0.65,1
944,0.0,0
945,0.35,1
946,0.0,0
947,0.0,0
948,0.0,0
949,0.0,0
950,0.0,0
951,0.7,1
952,0.15,1
953,0.0,0
954,0.0,0
955,0.0,0
956,0.6,1
957,0.0,0
958,1.0,1
959,0.1,1
960,0.0,0
961,0.0,0
962,0.0,0
963,0.0,0
964,0.0,0
965,0.15,1
966,0.0,0
967,0.0,0
968,0.05,1
969,0.0,0
970,0.0,0
971,0.05,1
972,0.45,1
973,0.8,1
974,0.0,0
975,0.0,0
976,0.0,0
977,0.0,0
978,0.0,0
979,0.05,1
980,0.0,0
981,0.0,0
982,0.15,1
983,0.0,0
984,0.0,0
985,0.3,1
986,0.1,1
987,0.05,1
988,0.0,0
989,0.5,1
990,0.1,1
991,0.3,1
992,0.0,0
993,0.0,0
994,0.0,0
995,0.0,0
996,0.05,1
997,0.0,0
998,0.0,0
999,0.0,0
